id,station_name,code,longitude,latitude,elevation,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
43415,VAVUNIYA,5,80.5,8.75,98,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.1,
43415,VAVUNIYA,5,80.5,8.75,98,2023,9,0.0,0.0,10.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14.7,,
43415,VAVUNIYA,5,80.5,8.75,98,2023,10,1.7,0.0,0.0,0.0,0.0,1.1,21.5,87.1,19.0,5.6,0.0,0.8,65.8,15.4,10.9,0.0,46.3,3.7,7.6,8.6,6.3,2.6,0.0,70.4,3.1,0.0,0.0,0.0,0.3,4.6,0.0,
43415,VAVUNIYA,5,80.5,8.75,98,2023,11,6.3,0.0,54.8,85.9,15.6,12.0,4.8,2.1,2.8,16.4,19.4,27.4,6.1,8.8,4.6,2.0,0.0,87.0,42.1,7.3,14.1,43.1,0.0,0.1,6.7,0.4,0.0,9.6,25.4,27.8,,
43415,VAVUNIYA,5,80.5,8.75,98,2023,12,42.5,6.2,38.9,8.3,0.0,4.7,0.0,16.6,3.6,46.0,12.7,0.0,2.5,53.7,40.7,48.5,29.7,24.3,0.3,9.5,1.6,0.0,13.1,2.0,5.2,4.9,6.6,4.9,1.6,2.7,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,1,0.0,0.2,14.2,7.2,1.1,38.5,0.0,0.1,11.1,25.7,16.5,7.7,23.9,5.9,0.4,0.1,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,13.1,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,2,11.3,1.5,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,17.3,0.0,20.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.2,9.1,19.0,0.0,25.1,10.4,0.6,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,1.7,14.8,0.0,0.0,18.8,0.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,5,1.4,7.1,5.8,10.9,1.4,0.8,19.4,0.0,0.0,0.3,0.0,0.0,15.0,0.3,1.0,0.1,0.0,0.0,0.0,0.0,0.2,5.3,19.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,6,0.0,0.0,0.0,2.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,7,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,100.1,0.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,9,0.0,35.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.6,0.0,0.0,0.0,0.0,71.9,0.0,3.0,0.0,0.0,0.0,3.1,,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,10,1.8,0.2,0.1,22.3,19.7,0.0,0.0,2.6,0.1,30.9,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,38.8,2.2,6.8,0.4,0.2,0.0,18.1,5.5,39.6,12.3,72.1,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,11,24.2,0.0,19.7,19.8,0.0,30.5,17.6,154.7,3.4,0.0,5.9,0.7,5.7,1.5,0.0,0.0,49.4,7.4,0.0,0.0,0.0,1.2,39.3,3.2,20.6,0.3,4.9,1.6,2.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2021,12,0.0,2.5,0.0,0.0,3.2,2.0,0.0,0.5,1.0,0.0,0.0,11.6,18.3,13.5,1.2,0.0,0.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.6,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,1,16.2,15.6,19.6,0.0,0.1,0.0,7.0,0.1,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.7,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,24.1,8.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,,,,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,3,0.0,0.0,0.1,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,2.5,24.4,0.0,0.0,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,4,0.0,0.0,34.3,0.0,16.5,0.0,23.3,53.6,30.5,54.3,0.0,53.3,29.1,0.5,0.0,0.0,0.0,0.0,2.2,0.0,49.9,41.2,3.1,0.0,0.0,0.0,0.0,28.3,20.9,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,25.7,0.0,14.7,0.0,0.0,0.0,7.8,25.8,7.4,5.1,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.6,33.9,0.5,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,9,1.5,0.2,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.3,0.0,0.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,15.5,32.4,8.1,8.1,10.7,2.1,0.6,41.7,20.3,0.8,0.0,0.0,11.8,0.0,0.0,0.0,0.0,14.0,2.5,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,11,30.9,6.1,13.0,45.8,11.0,3.3,1.0,55.9,1.0,3.8,3.3,22.6,0.8,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2022,12,2.3,6.2,15.7,1.3,0.2,0.0,1.9,40.2,0.2,0.0,0.0,2.1,1.7,0.0,0.0,0.0,0.0,2.3,106.6,0.4,68.7,0.6,1.6,30.7,18.5,7.8,0.6,0.6,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,1,0.0,0.0,0.0,0.0,8.1,10.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,2,30.5,17.8,0.8,8.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.9,,,,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,26.9,0.0,10.4,0.0,11.5,11.2,0.0,0.0,6.3,0.0,0.0,0.0,0.0,4.6,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,4,6.4,11.1,32.3,88.0,1.4,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,39.5,0.0,1.8,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,3.7,0.0,0.0,0.0,87.7,,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,5,12.8,0.0,6.3,55.6,0.0,7.6,7.8,0.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,9,0.0,0.1,11.4,0.0,0.1,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,7.2,4.4,,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,10,4.5,0.1,0.0,0.0,0.0,0.0,0.0,0.7,5.3,0.0,3.0,0.0,33.8,8.6,17.9,0.0,42.6,0.4,0.7,4.7,0.2,17.7,0.0,49.6,32.6,0.0,4.5,3.4,17.1,7.9,2.0,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,11,5.7,2.1,146.9,121.3,9.5,16.6,7.2,0.0,10.6,0.4,1.1,32.8,0.0,11.2,0.7,1.2,0.0,5.9,6.5,8.8,6.9,5.0,0.0,0.0,0.0,0.0,7.4,8.3,1.4,2.3,,
43421,ANURADHAPURA,5,80.38,8.35,92,2023,12,22.7,5.8,18.6,2.6,0.0,0.0,8.1,5.1,0.8,11.0,4.0,0.0,0.0,43.3,62.4,7.0,3.7,2.2,6.9,1.0,0.0,0.0,0.0,0.1,0.0,1.2,3.0,21.1,0.0,6.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,1,0.0,0.0,3.8,19.0,2.8,5.6,0.0,8.3,39.2,27.8,13.0,3.4,0.4,7.6,1.6,2.2,1.7,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.3,15.9,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,2,13.5,8.5,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,3,0.0,0.0,0.0,0.0,0.0,5.5,0.3,12.3,0.0,8.1,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,7.2,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,41.3,0.0,0.0,41.6,47.5,0.0,19.3,0.0,0.0,0.0,0.0,0.3,0.0,4.8,0.7,3.4,0.0,0.0,0.0,17.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,5,0.6,27.3,2.3,20.6,0.0,0.0,0.7,0.0,0.5,10.8,0.0,0.0,9.5,1.5,1.2,16.6,0.0,0.0,0.3,0.0,5.2,6.0,0.8,1.8,1.5,6.1,0.0,0.0,0.0,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,6,0.0,0.0,0.8,46.5,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,7,1.4,0.0,0.0,6.9,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,14.6,0.0,0.0,0.1,1.3,0.0,0.0,2.5,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,9,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,44.3,0.0,2.0,0.0,0.0,0.0,7.5,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,10,24.5,1.1,0.0,17.4,20.1,0.0,0.0,9.1,0.7,44.4,0.4,0.0,0.0,0.0,0.3,11.7,0.0,0.0,0.0,0.0,5.4,24.4,0.0,0.0,0.0,29.0,19.9,43.1,19.3,110.5,2.5,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,11,5.8,5.1,82.6,0.7,0.0,6.7,13.0,33.5,0.5,0.0,6.0,16.6,20.9,10.2,0.0,0.0,31.7,0.0,0.3,0.0,0.0,0.0,35.1,32.2,9.8,0.0,6.0,14.2,0.2,0.1,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2021,12,26.1,0.2,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.3,10.2,6.8,15.1,0.2,15.2,0.7,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,18.3,4.6,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,1,27.4,16.9,21.2,0.0,10.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,2.8,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.2,0.4,62.0,3.8,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,,,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,3,0.0,0.0,0.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.1,8.8,4.5,21.2,0.0,0.0,0.0,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,4,0.0,0.0,27.3,0.0,17.5,12.9,29.7,36.7,17.5,10.6,4.5,49.2,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.9,75.9,8.9,0.0,0.0,0.0,0.0,29.5,12.9,0.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,105.3,0.0,0.3,0.0,0.0,0.0,18.2,21.4,3.4,30.5,0.0,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,8,1.3,0.4,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,11.5,54.8,4.4,
